timestamp,ChaikinAD,ADOSC,ADX,ADXR,APO,AroonDown,AroonUp,AROONOSC,ATR,BOP,CCI,CMO,DEMA,DX,EMA,DCPERIOD,HT_DCPHASE,PHASE,QUADRATURE,SINE,LeadSine,HT_TRENDLINE,TRENDMODE,KAMA,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,SlowK,SlowD,FastK,FastD,FastK,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTOSC,WILLR,WMA,RealUpperBand,RealLowerBand,RealMiddleBand,stockticker
2017-12-13 14:44,-1214306.1,-2421.99,18.21,16.88,-0.01,70.0,45.0,-25.0,0.07,0.83,86.52,15.27,154.62,20.4,154.6,15.96,2.93,-0.08,0.02,0.05,0.74,154.62,0.0,154.61,0.01,0.0,0.01,0.03,-0.03,-0.01,154.77,155.38,56.65,154.62,154.62,17.57,0.14,0.05,-548993.0,26.57,0.37,0.0,0.09,1.0,57.63,154.48,154.62,55.08,43.02,89.47,55.08,100.0,74.13,154.61,154.61,0.14,154.63,0.0,48.39,-12.5,154.61,154.71,154.53,154.62,IBM
2017-12-13 14:45,-1214306.1,-1215.35,18.32,17.11,-0.01,65.0,40.0,-25.0,0.07,-0.25,104.29,13.62,154.63,20.4,154.61,16.48,27.72,-0.04,0.06,0.47,0.95,154.62,0.0,154.62,0.01,0.0,0.01,0.02,-0.03,-0.01,154.77,155.38,57.97,154.62,154.62,17.05,0.11,0.04,-552898.0,25.79,0.35,0.0,0.07,1.0,56.81,154.49,154.62,76.41,57.39,84.21,76.41,92.78,97.59,154.61,154.63,0.04,154.62,0.0,54.34,-17.5,154.62,154.72,154.53,154.62,IBM
2017-12-13 14:46,-1212498.1,-35.97,18.69,17.56,0.0,60.0,100.0,40.0,0.07,0.71,149.26,19.66,154.65,25.75,154.62,16.92,47.93,-0.02,0.07,0.74,1.0,154.63,0.0,154.62,0.01,0.01,0.02,0.01,-0.02,0.0,154.77,155.37,58.1,154.64,154.64,16.3,0.15,0.04,-550186.0,27.6,0.37,0.0,0.1,1.0,59.83,154.49,154.63,89.71,73.74,95.45,89.71,100.0,97.59,154.62,154.66,0.06,154.62,0.0,59.08,-4.44,154.63,154.74,154.52,154.63,IBM
2017-12-13 14:47,-1220393.35,-2062.35,18.83,17.97,0.0,55.0,100.0,45.0,0.07,-0.75,96.5,9.95,154.66,21.45,154.63,17.11,72.46,0.0,0.07,0.95,0.89,154.63,0.0,154.62,0.02,0.01,0.02,0.01,-0.01,0.0,154.76,155.37,51.75,154.64,154.64,16.81,0.06,0.04,-560713.0,25.99,0.36,0.0,0.04,1.0,54.97,154.5,154.64,82.62,82.91,68.18,82.62,54.11,82.3,154.62,154.67,0.08,154.62,0.0,56.87,-31.11,154.64,154.74,154.53,154.64,IBM
2017-12-13 14:48,-1215308.35,-1085.88,18.96,18.46,0.0,50.0,95.0,45.0,0.07,0.77,98.91,15.24,154.67,21.45,154.64,17.02,95.32,0.01,0.12,1.0,0.64,154.63,0.0,154.62,0.02,0.01,0.03,0.0,0.0,0.0,154.76,155.37,52.65,154.64,154.64,16.26,0.09,0.04,-555628.0,25.14,0.34,0.0,0.06,1.0,57.62,154.51,154.64,82.06,84.8,82.53,82.06,54.43,69.51,154.62,154.69,0.04,154.62,0.0,59.42,-11.64,154.64,154.76,154.52,154.64,IBM
2017-12-13 14:49,-1207656.02,1847.13,19.25,19.03,0.0,45.0,90.0,45.0,0.07,0.18,110.33,17.14,154.69,24.77,154.65,16.74,116.3,0.09,0.13,0.9,0.32,154.64,0.0,154.63,0.02,0.01,0.03,0.0,0.0,0.0,154.76,155.37,54.65,154.64,154.64,15.56,0.08,0.04,-545490.0,25.81,0.34,0.0,0.05,1.0,58.57,154.51,154.64,79.45,81.37,87.62,79.45,74.05,60.86,154.63,154.71,0.06,154.62,0.0,63.69,-4.4,154.65,154.77,154.52,154.64,IBM
2017-12-13 14:50,-1209624.45,2252.76,19.62,19.62,0.01,40.0,100.0,60.0,0.07,-0.65,94.69,12.24,154.7,26.57,154.65,16.52,135.52,0.12,0.03,0.7,-0.01,154.64,0.0,154.63,0.02,0.01,0.03,0.0,0.01,0.01,154.76,155.36,50.36,154.64,154.64,14.75,0.03,0.04,-550083.0,25.42,0.34,0.01,0.02,1.0,56.12,154.52,154.65,71.53,77.68,44.44,71.53,23.55,50.68,154.63,154.72,0.07,154.62,0.0,58.36,-21.28,154.66,154.77,154.52,154.65,IBM
2017-12-13 14:51,-1212426.45,1322.36,19.51,20.01,0.02,35.0,95.0,60.0,0.07,-0.55,37.05,6.03,154.7,17.38,154.66,16.5,162.69,0.11,-0.04,0.3,-0.46,154.64,0.0,154.63,0.02,0.01,0.03,0.0,0.02,0.02,154.76,155.36,48.08,154.64,154.64,17.09,0.01,0.04,-558489.0,24.28,0.32,0.01,0.01,1.0,53.01,154.53,154.65,50.08,67.02,18.18,50.08,0.0,32.53,154.64,154.71,0.06,154.63,0.0,51.58,-38.3,154.66,154.77,154.52,154.65,IBM
2017-12-13 14:52,-1215672.23,-211.22,19.21,20.36,0.02,30.0,90.0,60.0,0.07,-0.51,8.82,0.89,154.69,13.64,154.65,16.42,183.56,0.07,-0.1,-0.06,-0.75,154.64,0.0,154.63,0.02,0.0,0.03,0.0,0.02,0.02,154.76,155.36,45.45,154.64,154.64,17.6,-0.02,0.04,-561988.0,23.16,0.31,0.01,-0.02,1.0,50.44,154.54,154.65,21.45,47.69,1.73,21.45,0.0,7.85,154.64,154.7,0.06,154.63,0.0,48.01,-53.19,154.66,154.77,154.52,154.65,IBM
2017-12-13 14:53,-1221004.23,-2515.94,18.59,20.21,0.02,25.0,85.0,60.0,0.07,-1.0,-31.92,-4.01,154.67,6.81,154.65,16.26,206.89,0.03,-0.07,-0.45,-0.95,154.64,0.0,154.63,0.02,-0.01,0.02,0.01,0.02,0.02,154.76,155.35,39.58,154.64,154.64,19.29,-0.06,0.04,-567320.0,22.11,0.29,0.01,-0.04,1.0,47.99,154.55,154.64,6.64,26.06,0.0,6.64,0.0,-0.0,154.65,154.68,0.06,154.64,0.0,40.16,-68.09,154.66,154.77,154.51,154.64,IBM
2017-12-13 14:54,-1223913.63,-4155.78,18.0,20.16,0.03,20.0,80.0,60.0,0.07,0.0,-18.07,-1.06,154.67,6.81,154.65,16.1,227.88,0.03,-0.05,-0.74,-1.0,154.64,0.0,154.63,0.02,-0.01,0.01,0.01,0.02,0.03,154.76,155.35,44.34,154.64,154.64,18.41,0.0,0.04,-562471.0,21.1,0.28,0.02,0.0,1.0,49.47,154.56,154.64,4.74,10.94,12.5,4.74,18.17,6.06,154.65,154.66,0.06,154.65,0.0,42.61,-59.57,154.65,154.77,154.51,154.64,IBM
2017-12-13 14:55,-1224194.52,-4538.2,17.74,20.26,0.03,100.0,75.0,-25.0,0.07,-0.52,-103.85,-10.11,154.65,12.68,154.64,15.96,249.9,0.0,-0.09,-0.94,-0.91,154.65,0.0,154.62,0.02,-0.01,0.0,0.01,0.02,0.03,154.76,155.35,37.63,154.64,154.63,24.84,-0.13,0.04,-568908.0,19.25,0.26,0.02,-0.08,1.0,44.94,154.76,154.64,12.52,7.97,25.05,12.52,0.0,6.06,154.65,154.64,0.12,154.65,0.0,39.39,-79.77,154.65,154.77,154.5,154.64,IBM
2017-12-13 14:56,-1216734.52,-1908.44,17.48,20.29,0.02,95.0,70.0,-25.0,0.07,0.56,-79.36,-4.53,154.64,12.68,154.63,15.82,272.08,-0.03,-0.08,-1.0,-0.68,154.65,0.0,154.62,0.01,-0.01,0.0,0.02,0.01,0.02,154.75,155.34,42.57,154.64,154.63,23.57,-0.05,0.04,-561448.0,18.26,0.25,0.02,-0.03,1.0,47.74,154.76,154.63,28.01,15.09,46.49,28.01,50.78,22.98,154.66,154.62,0.07,154.66,0.0,43.06,-65.38,154.64,154.77,154.5,154.63,IBM
2017-12-13 14:57,-1213722.99,299.08,17.19,19.76,0.03,90.0,65.0,-25.0,0.07,0.88,63.92,12.36,154.65,11.67,154.64,15.74,294.92,-0.06,-0.07,-0.91,-0.34,154.65,0.0,154.63,0.01,-0.01,0.01,0.02,0.01,0.03,154.75,155.34,45.96,154.64,154.63,21.13,0.09,0.05,-557448.0,26.72,0.39,0.02,0.06,1.0,56.18,154.75,154.64,55.1,31.87,93.75,55.1,100.0,50.26,154.66,154.65,0.15,154.66,0.0,52.73,-13.46,154.65,154.78,154.5,154.64,IBM
2017-12-13 14:58,-1224772.99,-2340.94,17.05,19.32,0.02,85.0,100.0,15.0,0.07,-0.43,77.44,7.62,154.66,14.27,154.65,15.74,-37.33,-0.09,-0.01,-0.61,0.13,154.66,0.0,154.63,0.01,0.0,0.01,0.02,0.0,0.02,154.75,155.34,55.39,154.64,154.63,20.11,0.15,0.05,-568498.0,26.81,0.39,0.01,0.1,1.0,53.81,154.5,154.65,71.1,51.4,73.08,71.1,78.89,76.56,154.66,154.66,0.07,154.67,0.0,47.64,-26.92,154.66,154.78,154.51,154.65,IBM
2017-12-13 14:59,-1221413.99,-2139.37,16.74,18.82,0.02,80.0,95.0,15.0,0.07,0.33,46.35,8.78,154.67,10.84,154.65,15.78,-1.18,-0.07,0.05,-0.02,0.69,154.66,0.0,154.63,0.01,0.0,0.01,0.02,0.0,0.02,154.75,155.34,51.68,154.64,154.63,21.1,0.13,0.05,-565139.0,26.23,0.37,0.01,0.08,1.0,54.39,154.5,154.65,81.25,69.15,76.92,81.25,84.04,87.64,154.66,154.67,0.03,154.67,0.0,52.59,-23.08,154.66,154.78,154.52,154.65,IBM
2017-12-13 15:00,-1219709.07,-1319.94,16.04,17.95,0.01,75.0,90.0,15.0,0.07,-0.1,22.72,5.98,154.67,2.71,154.65,15.81,31.23,-0.05,0.06,0.52,0.97,154.67,0.0,154.63,0.01,0.0,0.01,0.02,-0.01,0.01,154.75,155.33,47.33,154.64,154.63,23.12,0.11,0.05,-573715.0,24.4,0.35,0.01,0.07,1.0,52.99,154.51,154.66,72.22,74.86,66.67,72.22,62.2,75.04,154.66,154.67,0.1,154.67,0.0,56.15,-30.77,154.66,154.78,154.53,154.66,IBM
2017-12-13 15:01,-1237467.45,-6515.12,15.73,17.31,0.0,70.0,85.0,15.0,0.08,-0.72,-72.52,-9.88,154.65,9.81,154.64,15.72,51.01,-0.04,0.14,0.78,0.99,154.67,0.0,154.63,0.01,-0.01,0.0,0.02,-0.02,0.0,154.75,155.33,42.84,154.64,154.63,26.01,-0.03,0.05,-596074.0,21.36,0.33,0.0,-0.02,1.0,45.06,154.51,154.66,50.76,68.08,8.7,50.76,0.0,48.75,154.66,154.64,0.19,154.66,0.0,48.28,-80.77,154.65,154.79,154.53,154.66,IBM
2017-12-13 15:02,-1236429.84,-7717.99,15.43,16.76,-0.01,65.0,80.0,15.0,0.08,0.6,-102.49,-5.41,154.64,9.81,154.64,15.49,76.97,0.06,0.14,0.97,0.85,154.66,0.0,154.63,0.01,-0.01,0.0,0.02,-0.02,-0.01,154.75,155.33,43.07,154.65,154.63,25.13,0.04,0.05,-590810.0,20.64,0.32,0.0,0.03,1.0,47.29,154.51,154.66,33.09,52.03,23.91,33.09,23.96,28.72,154.67,154.63,0.05,154.66,0.0,49.62,-67.31,154.65,154.78,154.53,154.66,IBM
2017-12-13 15:03,-1234623.84,-6933.8,14.93,16.57,-0.01,60.0,75.0,15.0,0.08,0.73,-76.52,0.09,154.64,5.34,154.64,15.32,94.83,0.09,0.0,1.0,0.65,154.65,0.0,154.63,0.01,-0.01,0.0,0.01,-0.02,-0.01,154.75,155.32,42.36,154.65,154.63,23.98,0.05,0.05,-589004.0,21.55,0.33,-0.01,0.03,1.0,50.04,154.51,154.66,28.02,37.29,51.44,28.02,53.45,25.8,154.67,154.63,0.07,154.65,0.0,50.07,-50.0,154.64,154.78,154.54,154.66,IBM
2017-12-13 15:04,-1236484.17,-6574.57,14.45,16.38,-0.01,55.0,70.0,15.0,0.08,-0.67,-92.01,-5.67,154.63,5.34,154.63,15.27,128.64,0.06,-0.07,0.78,0.11,154.64,0.0,154.63,0.0,-0.01,-0.01,0.01,-0.02,-0.01,154.75,155.32,37.81,154.65,154.63,22.87,-0.12,0.05,-594585.0,20.55,0.31,-0.01,-0.08,1.0,47.16,154.52,154.65,33.69,31.6,25.72,33.69,26.57,34.66,154.66,154.61,0.07,154.65,0.0,42.96,-69.23,154.64,154.78,154.53,154.65,IBM
2017-12-13 15:05,-1234284.17,-5129.93,13.77,16.23,-0.01,50.0,65.0,15.0,0.08,0.9,-34.87,3.67,154.63,0.98,154.63,15.18,246.0,0.03,-0.13,-0.91,-0.93,154.64,0.0,154.63,0.0,-0.01,0.0,0.0,-0.02,-0.01,154.75,155.32,37.01,154.65,154.63,21.39,-0.03,0.05,-592385.0,21.81,0.34,-0.01,-0.02,1.0,51.83,154.52,154.65,48.01,36.57,66.87,48.01,100.0,60.01,154.66,154.62,0.1,154.64,0.0,52.92,-38.46,154.64,154.77,154.53,154.65,IBM
2017-12-13 15:06,-1235751.67,-4539.51,13.13,15.98,-0.01,45.0,60.0,15.0,0.08,-0.75,-16.54,0.17,154.63,0.98,154.63,14.95,283.27,-0.06,-0.14,-0.97,-0.53,154.63,0.0,154.63,0.0,0.0,0.0,0.0,-0.01,-0.01,154.74,155.32,37.11,154.65,154.63,20.82,-0.11,0.05,-595320.0,21.23,0.32,-0.01,-0.07,1.0,50.09,154.52,154.65,54.2,45.3,70.0,54.2,62.58,63.05,154.66,154.62,0.04,154.64,0.0,51.27,-50.0,154.63,154.76,154.53,154.65,IBM
2017-12-13 15:07,-1233333.11,-3115.75,12.59,15.78,-0.01,40.0,55.0,15.0,0.07,0.48,-44.22,-1.0,154.63,2.27,154.63,14.71,304.35,-0.1,0.02,-0.83,-0.18,154.63,0.0,154.63,0.0,0.0,0.0,0.0,-0.01,-0.01,154.74,155.31,39.46,154.65,154.63,21.76,-0.06,0.05,-597914.0,20.8,0.3,-0.01,-0.04,1.0,49.5,154.52,154.64,65.62,55.94,60.0,65.62,50.04,70.87,154.66,154.62,0.03,154.64,0.0,51.75,-53.85,154.63,154.76,154.53,154.64,IBM
2017-12-13 15:08,-1231158.68,-1558.19,12.15,15.7,-0.01,35.0,50.0,15.0,0.07,0.78,-51.48,-2.2,154.63,3.89,154.63,14.55,-33.72,-0.04,0.07,-0.56,0.2,154.63,0.0,154.63,0.0,0.0,0.0,-0.01,0.0,-0.01,154.74,155.31,35.77,154.65,154.63,22.01,-0.11,0.05,-601738.0,20.36,0.29,-0.01,-0.07,1.0,48.9,154.52,154.64,60.0,59.94,50.0,60.0,37.15,49.93,154.66,154.61,0.03,154.64,0.0,64.22,-57.69,154.63,154.75,154.53,154.64,IBM
2017-12-13 15:09,-1237547.82,-2812.26,12.13,15.87,-0.02,30.0,45.0,15.0,0.07,-0.93,-106.61,-9.71,154.61,11.64,154.62,14.31,7.27,-0.02,0.06,0.13,0.79,154.63,0.0,154.63,0.0,-0.01,-0.01,-0.01,-0.01,-0.02,154.74,155.31,28.22,154.64,154.63,24.45,-0.2,0.05,-609192.0,19.35,0.27,-0.02,-0.13,1.0,45.15,154.53,154.63,38.06,54.56,4.17,38.06,0.0,29.07,154.66,154.59,0.07,154.63,0.0,57.42,-82.69,154.62,154.74,154.52,154.63,IBM
2017-12-13 15:10,-1249176.82,-6769.77,12.69,16.1,-0.04,100.0,40.0,-60.0,0.07,-1.0,-212.8,-19.24,154.58,23.34,154.61,13.93,16.69,0.02,0.06,0.29,0.88,154.62,0.0,154.62,-0.01,-0.02,-0.02,-0.02,-0.02,-0.04,154.74,155.3,26.68,154.59,154.6,28.98,-0.26,0.05,-620821.0,18.01,0.26,-0.02,-0.17,1.0,40.38,154.76,154.62,18.06,38.7,0.0,18.06,0.0,12.38,154.65,154.55,0.1,154.63,0.0,43.53,-100.0,154.6,154.74,154.49,154.62,IBM
2017-12-13 15:11,-1252316.09,-8772.17,13.34,16.27,-0.05,100.0,35.0,-65.0,0.07,0.34,-228.56,-20.18,154.55,25.65,154.59,13.54,-1.77,0.04,-0.01,-0.03,0.68,154.61,0.0,154.61,-0.01,-0.02,-0.03,-0.02,-0.03,-0.05,154.73,155.3,26.43,154.58,154.6,29.8,-0.23,0.05,-630433.0,17.63,0.25,-0.03,-0.15,1.0,39.91,154.76,154.6,3.14,19.75,5.24,3.14,0.0,-0.0,154.65,154.52,0.03,154.62,0.0,42.22,-96.97,154.59,154.75,154.46,154.6,IBM
2017-12-13 15:12,-1245262.23,-6549.46,14.09,16.34,-0.06,100.0,30.0,-70.0,0.07,0.32,-195.65,-19.52,154.53,28.47,154.58,13.29,-31.61,0.0,-0.06,-0.52,0.23,154.59,1.0,154.6,-0.02,-0.02,-0.04,-0.03,-0.03,-0.06,154.73,155.3,25.3,154.58,154.58,30.64,-0.19,0.04,-621097.0,17.06,0.24,-0.04,-0.12,1.0,40.24,154.75,154.6,8.0,9.73,18.76,8.0,3.64,1.21,154.64,154.49,0.04,154.61,0.0,37.18,-88.87,154.57,154.75,154.44,154.6,IBM
2017-12-13 15:13,-1245788.73,-5212.28,14.76,16.38,-0.06,95.0,25.0,-70.0,0.07,0.44,-149.39,-19.22,154.51,27.49,154.56,13.18,-29.42,-0.02,-0.07,-0.49,0.27,154.57,1.0,154.6,-0.02,-0.02,-0.05,-0.03,-0.03,-0.06,154.73,155.3,28.7,154.58,154.58,30.29,-0.15,0.04,-616768.0,17.23,0.23,-0.04,-0.1,1.0,40.39,154.74,154.59,14.75,8.63,20.24,14.75,9.16,4.27,154.64,154.47,0.01,154.61,0.0,37.41,-88.31,154.56,154.76,154.42,154.59,IBM
2017-12-13 15:14,-1252677.13,-6383.17,15.63,16.68,-0.06,100.0,20.0,-80.0,0.07,-0.84,-152.2,-23.33,154.49,32.04,154.55,13.22,-18.68,-0.06,-0.1,-0.32,0.44,154.56,1.0,154.59,-0.03,-0.02,-0.05,-0.03,-0.02,-0.06,154.72,155.29,24.15,154.57,154.58,32.28,-0.21,0.04,-626898.0,16.61,0.22,-0.04,-0.14,1.0,38.33,154.73,154.58,14.43,12.39,4.27,14.43,0.0,4.27,154.63,154.44,0.05,154.6,0.0,32.98,-98.22,154.54,154.76,154.39,154.58,IBM
2017-12-13 15:15,-1257123.01,-7696.49,16.45,16.97,-0.06,100.0,15.0,-85.0,0.06,0.0,-133.0,-23.48,154.47,32.04,154.54,13.4,-6.17,-0.11,-0.07,-0.11,0.63,154.54,1.0,154.59,-0.03,-0.02,-0.06,-0.04,-0.02,-0.06,154.72,155.29,24.11,154.56,154.58,31.52,-0.15,0.04,-633578.0,16.22,0.21,-0.04,-0.1,1.0,38.26,154.72,154.57,10.96,13.38,8.38,10.96,0.0,3.05,154.62,154.42,0.03,154.59,0.0,32.6,-98.61,154.52,154.77,154.37,154.57,IBM
2017-12-13 15:16,-1257123.01,-7534.07,17.23,17.21,-0.07,100.0,10.0,-90.0,0.06,0.5,-113.85,-22.62,154.45,32.04,154.52,13.75,0.04,-0.12,0.01,0.0,0.71,154.53,1.0,154.58,-0.04,-0.02,-0.06,-0.05,-0.02,-0.07,154.72,155.29,19.01,154.56,154.58,31.01,-0.18,0.04,-627778.0,15.96,0.2,-0.04,-0.12,1.0,38.69,154.7,154.56,10.3,11.89,18.25,10.3,20.23,6.74,154.61,154.4,0.02,154.57,0.0,35.17,-97.22,154.51,154.77,154.35,154.56,IBM
2017-12-13 15:17,-1264113.02,-9006.81,18.49,17.77,-0.08,100.0,5.0,-95.0,0.06,-0.82,-138.5,-31.66,154.42,42.55,154.5,14.27,8.39,-0.09,0.06,0.15,0.8,154.51,1.0,154.54,-0.04,-0.02,-0.07,-0.05,-0.03,-0.08,154.71,155.28,15.35,154.51,154.53,36.18,-0.41,0.04,-638731.0,14.58,0.19,-0.05,-0.26,1.0,34.17,154.69,154.54,13.16,11.47,12.86,13.16,0.0,6.74,154.59,154.37,0.11,154.55,0.0,35.42,-95.67,154.48,154.76,154.32,154.54,IBM
2017-12-13 15:18,-1274668.02,-12148.9,19.87,18.31,-0.1,100.0,0.0,-100.0,0.06,-0.86,-154.23,-36.82,154.38,46.06,154.48,14.79,8.35,-0.06,0.06,0.15,0.8,154.5,1.0,154.5,-0.05,-0.03,-0.08,-0.06,-0.04,-0.1,154.71,155.28,7.78,154.48,154.49,37.32,-0.43,0.04,-649286.0,13.78,0.18,-0.06,-0.28,1.0,31.59,154.67,154.52,10.37,11.27,0.0,10.37,0.0,6.74,154.58,154.32,0.07,154.53,0.0,30.54,-100.0,154.46,154.76,154.27,154.52,IBM
2017-12-13 15:19,-1280025.73,-14034.58,21.18,18.61,-0.11,100.0,10.0,-90.0,0.06,-0.04,-142.71,-36.15,154.35,46.06,154.46,15.41,12.44,-0.04,0.02,0.22,0.84,154.48,1.0,154.46,-0.06,-0.03,-0.09,-0.07,-0.04,-0.11,154.71,155.28,7.58,154.47,154.49,36.43,-0.44,0.04,-642174.0,13.45,0.17,-0.07,-0.28,1.0,31.92,154.65,154.5,5.01,9.51,2.18,5.01,4.71,1.57,154.57,154.29,0.03,154.51,0.0,21.73,-99.2,154.43,154.75,154.24,154.5,IBM
2017-12-13 15:20,-1284998.23,-15112.28,22.71,19.22,-0.13,100.0,5.0,-95.0,0.06,-0.5,-151.77,-39.81,154.32,51.78,154.44,16.28,9.89,-0.04,0.0,0.17,0.82,154.46,1.0,154.42,-0.07,-0.03,-0.09,-0.08,-0.05,-0.13,154.7,155.28,7.05,154.44,154.46,39.66,-0.46,0.04,-662064.0,12.6,0.16,-0.09,-0.3,1.0,30.09,154.62,154.47,5.07,6.82,13.04,5.07,0.0,1.57,154.55,154.25,0.08,154.49,0.0,24.24,-94.39,154.41,154.74,154.21,154.47,IBM
2017-12-13 15:21,-1271108.23,-9759.77,23.61,19.52,-0.14,95.0,0.0,-95.0,0.07,0.83,-107.91,-22.85,154.31,40.58,154.43,17.46,9.94,-0.04,-0.04,0.17,0.82,154.45,1.0,154.42,-0.07,-0.02,-0.09,-0.09,-0.05,-0.14,154.7,155.27,16.6,154.44,154.43,36.06,-0.23,0.04,-648174.0,15.24,0.2,-0.09,-0.15,1.0,38.57,154.59,154.46,24.77,11.62,59.09,24.77,100.0,34.9,154.53,154.25,0.12,154.47,0.0,40.06,-72.34,154.39,154.73,154.19,154.46,IBM
2017-12-13 15:22,-1274232.45,-7676.92,24.04,19.48,-0.14,90.0,20.0,-70.0,0.07,-0.38,-70.27,-21.15,154.3,32.37,154.42,18.91,8.36,-0.07,-0.11,0.15,0.8,154.44,1.0,154.41,-0.07,-0.01,-0.09,-0.1,-0.04,-0.14,154.69,155.27,27.03,154.44,154.43,34.68,-0.25,0.04,-628440.0,17.72,0.23,-0.09,-0.16,1.0,39.42,154.57,154.45,51.71,27.18,82.99,51.71,100.0,66.67,154.51,154.25,0.05,154.45,0.0,40.83,-70.0,154.38,154.72,154.18,154.45,IBM
2017-12-13 15:23,-1280736.45,-8196.4,24.61,19.53,-0.14,85.0,15.0,-70.0,0.06,-1.0,-85.24,-26.14,154.29,35.36,154.4,20.59,7.47,-0.12,-0.06,0.13,0.79,154.44,1.0,154.39,-0.08,-0.01,-0.09,-0.11,-0.03,-0.14,154.69,155.27,25.23,154.44,154.43,35.63,-0.35,0.04,-634944.0,17.02,0.22,-0.09,-0.23,1.0,36.93,154.54,154.43,65.02,47.17,52.97,65.02,73.25,91.08,154.49,154.24,0.05,154.42,0.0,38.13,-80.85,154.36,154.7,154.16,154.43,IBM
2017-12-13 15:24,-1290208.45,-10677.61,25.24,19.51,-0.14,80.0,10.0,-70.0,0.06,-0.67,-87.31,-28.03,154.28,37.3,154.39,22.52,6.31,-0.12,0.04,0.11,0.78,154.44,1.0,154.38,-0.08,-0.01,-0.09,-0.12,-0.02,-0.14,154.68,155.26,24.67,154.44,154.43,35.52,-0.32,0.04,-644416.0,16.22,0.21,-0.09,-0.21,1.0,35.99,154.51,154.42,59.05,58.59,41.2,59.05,63.17,78.8,154.47,154.23,0.06,154.4,0.0,38.04,-85.11,154.35,154.68,154.15,154.42,IBM
2017-12-13 15:25,-1287704.85,-9925.36,25.97,19.55,-0.14,75.0,5.0,-70.0,0.06,-0.37,-97.56,-28.98,154.26,39.84,154.38,24.68,5.54,-0.11,0.15,0.1,0.77,154.44,1.0,154.35,-0.08,-0.01,-0.09,-0.12,-0.01,-0.14,154.68,155.26,22.41,154.43,154.43,36.9,-0.41,0.04,-654393.0,15.87,0.2,-0.09,-0.27,1.0,35.51,154.49,154.4,41.81,55.3,31.27,41.81,0.0,45.47,154.45,154.22,0.03,154.38,-0.01,42.33,-87.23,154.33,154.65,154.14,154.4,IBM
2017-12-13 15:26,-1290095.52,-9475.98,26.56,19.57,-0.13,70.0,0.0,-70.0,0.06,-0.17,-85.4,-28.98,154.25,37.64,154.36,26.03,7.14,-0.04,0.28,0.12,0.79,154.43,1.0,154.34,-0.08,-0.01,-0.09,-0.13,0.0,-0.13,154.68,155.26,24.17,154.42,154.41,35.99,-0.38,0.04,-654393.0,16.31,0.2,-0.09,-0.25,1.0,35.51,154.47,154.38,28.55,43.14,13.19,28.55,0.0,21.06,154.43,154.21,0.03,154.36,-0.01,42.48,-86.07,154.32,154.61,154.14,154.38,IBM
2017-12-13 15:27,-1299389.21,-11387.78,27.31,19.73,-0.14,65.0,0.0,-65.0,0.06,-0.88,-99.65,-33.24,154.23,41.52,154.35,27.54,7.51,0.06,0.12,0.13,0.79,154.43,1.0,154.31,-0.08,-0.01,-0.09,-0.13,0.0,-0.14,154.67,155.25,22.99,154.41,154.4,37.68,-0.41,0.04,-666605.0,15.57,0.19,-0.09,-0.27,1.0,33.38,154.45,154.36,16.49,28.95,5.0,16.49,0.0,-0.0,154.42,154.2,0.05,154.34,-0.01,40.05,-96.12,154.3,154.57,154.14,154.36,IBM
2017-12-13 15:28,-1305515.64,-13083.94,28.06,20.1,-0.14,100.0,0.0,-100.0,0.06,-0.71,-106.53,-34.33,154.21,42.46,154.34,29.57,7.14,0.03,-0.11,0.12,0.79,154.43,1.0,154.29,-0.08,-0.01,-0.09,-0.14,0.0,-0.14,154.67,155.25,22.45,154.37,154.4,37.41,-0.42,0.04,-675182.0,15.11,0.18,-0.09,-0.27,1.0,32.83,154.43,154.34,7.35,17.46,3.85,7.35,0.0,-0.0,154.4,154.18,0.04,154.32,-0.01,25.51,-98.81,154.29,154.53,154.14,154.34,IBM
2017-12-13 15:29,-1314629.64,-15488.28,28.88,20.78,-0.13,100.0,0.0,-100.0,0.06,-0.4,-112.73,-36.71,154.2,44.34,154.32,32.0,5.81,-0.02,-0.17,0.1,0.78,154.43,1.0,154.27,-0.09,-0.01,-0.09,-0.14,0.0,-0.13,154.66,155.25,22.26,154.31,154.36,37.52,-0.38,0.04,-684296.0,14.47,0.17,-0.09,-0.24,1.0,31.65,154.42,154.32,2.95,8.93,0.0,2.95,0.0,-0.0,154.38,154.16,0.05,154.31,-0.01,21.49,-100.0,154.27,154.5,154.13,154.32,IBM
2017-12-13 15:30,-1313472.79,-14695.77,29.72,21.53,-0.12,100.0,0.0,-100.0,0.06,0.31,-104.61,-32.66,154.18,45.74,154.31,32.83,6.6,-0.06,-0.16,0.11,0.78,154.43,1.0,154.26,-0.09,0.0,-0.09,-0.13,0.01,-0.12,154.66,155.25,29.19,154.31,154.31,36.73,-0.26,0.04,-669257.0,13.67,0.16,-0.08,-0.17,1.0,33.67,154.4,154.3,11.43,7.24,30.43,11.43,52.3,17.43,154.36,154.15,0.06,154.3,-0.01,27.74,-88.51,154.26,154.48,154.12,154.3,IBM
